Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
30.1,1.01E-20,30.1,1.01E-20
30.2,6.35E-21,30.2,6.37E-21
30.3,1.35E-20,30.3,1.35E-20
30.4,9.86E-21,30.4,9.88E-21
30.5,4.37E-21,30.5,4.38E-21
30.6,1.76E-20,30.6,1.76E-20
30.7,4.51E-21,30.7,4.53E-21
30.8,1.90E-20,30.8,1.90E-20
30.9,3.91E-21,30.9,3.93E-21
31,9.82E-21,31,9.85E-21
31.1,2.17E-20,31.1,2.17E-20
31.2,7.60E-21,31.2,7.61E-21
31.3,1.96E-20,31.3,1.96E-20
31.4,1.54E-21,31.4,1.55E-21
31.5,3.18E-20,31.5,3.18E-20
31.6,1.33E-21,31.6,1.33E-21
31.7,2.08E-20,31.7,2.09E-20
31.8,1.36E-20,31.8,1.36E-20
31.9,5.26E-21,31.9,5.28E-21
32,3.28E-20,32,3.28E-20
32.1,1.81E-21,32.1,1.81E-21
32.2,4.99E-20,32.2,5.00E-20
32.3,1.11E-20,32.3,1.11E-20
32.4,3.69E-20,32.4,3.70E-20
32.5,4.46E-20,32.5,4.47E-20
32.6,4.54E-21,32.6,4.53E-21
32.7,5.33E-20,32.7,5.34E-20
32.8,3.27E-23,32.8,3.40E-23
32.9,5.73E-20,32.9,5.74E-20
33,5.63E-20,33,5.64E-20
33.1,4.09E-20,33.1,4.09E-20
33.2,1.19E-19,33.2,1.19E-19
33.3,2.08E-20,33.3,2.08E-20
33.4,1.11E-19,33.4,1.11E-19
33.5,5.03E-21,33.5,5.01E-21
33.6,5.33E-20,33.6,5.33E-20
33.7,8.87E-20,33.7,8.87E-20
33.8,5.83E-20,33.8,5.82E-20
33.9,1.92E-19,33.9,1.93E-19
34,2.02E-20,34,2.02E-20
34.1,9.64E-21,34.1,9.66E-21
34.2,6.67E-20,34.2,6.67E-20
34.3,2.33E-19,34.3,2.33E-19
34.4,8.14E-20,34.4,8.14E-20
34.5,1.61E-20,34.5,1.61E-20
34.6,1.38E-19,34.6,1.38E-19
34.7,1.26E-21,34.7,1.27E-21
34.8,3.79E-20,34.8,3.79E-20
34.9,7.82E-21,34.9,7.80E-21
35,6.96E-20,35,6.97E-20
35.1,2.87E-20,35.1,2.87E-20
35.2,5.25E-20,35.2,5.24E-20
35.3,2.91E-20,35.3,2.92E-20
35.4,1.11E-19,35.4,1.11E-19
35.5,7.21E-20,35.5,7.21E-20
35.6,6.28E-20,35.6,6.27E-20
35.7,2.55E-19,35.7,2.56E-19
35.8,3.35E-19,35.8,3.35E-19
35.9,8.90E-20,35.9,8.90E-20
36,3.77E-19,36,3.77E-19
36.1,2.86E-19,36.1,2.86E-19
36.2,5.33E-19,36.2,5.33E-19
36.3,4.59E-19,36.3,4.59E-19
36.4,1.33E-19,36.4,1.33E-19
36.5,1.64E-18,36.5,1.64E-18
36.6,1.59E-18,36.6,1.59E-18
36.7,2.92E-18,36.7,2.92E-18
36.8,1.69E-18,36.8,1.69E-18
36.9,2.07E-18,36.9,2.07E-18
37,1.15E-18,37,1.14E-18
37.1,4.16E-18,37.1,4.16E-18
