Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
35.4,4.31E-19,35.4,4.31E-19
35.5,2.24E-19,35.5,2.24E-19
35.6,1.40E-18,35.6,1.40E-18
35.7,1.59E-18,35.7,1.59E-18
35.8,2.11E-18,35.8,2.11E-18
35.9,1.30E-18,35.9,1.30E-18
36,1.16E-18,36,1.16E-18
36.1,1.47E-19,36.1,1.47E-19
36.2,3.12E-19,36.2,3.12E-19
36.3,1.84E-18,36.3,1.84E-18
36.4,2.78E-18,36.4,2.78E-18
36.5,3.58E-18,36.5,3.58E-18
36.6,4.67E-18,36.6,4.67E-18
36.7,4.54E-18,36.7,4.54E-18
36.8,1.95E-18,36.8,1.95E-18
36.9,2.47E-19,36.9,2.47E-19
37,1.65E-19,37,1.65E-19
37.1,2.66E-18,37.1,2.66E-18
37.2,3.39E-18,37.2,3.39E-18
37.3,3.66E-18,37.3,3.66E-18
37.4,4.06E-18,37.4,4.06E-18
37.5,1.45E-17,37.5,1.45E-17
37.6,1.65E-17,37.6,1.65E-17
37.7,4.61E-18,37.7,4.61E-18
37.8,8.08E-19,37.8,8.08E-19
37.9,4.64E-18,37.9,4.64E-18
38,8.60E-18,38,8.60E-18
38.1,3.18E-17,38.1,3.18E-17
38.2,5.73E-17,38.2,5.73E-17
38.3,3.86E-17,38.3,3.86E-17
38.4,1.49E-17,38.4,1.49E-17
38.5,6.12E-18,38.5,6.12E-18
38.6,2.71E-18,38.6,2.71E-18
38.7,1.39E-18,38.7,1.39E-18
38.8,3.07E-17,38.8,3.07E-17
38.9,3.07E-17,38.9,3.07E-17
39,7.42E-17,39,7.42E-17
39.1,7.91E-17,39.1,7.91E-17
39.2,4.39E-17,39.2,4.39E-17
39.3,6.37E-18,39.3,6.36E-18
39.4,3.32E-18,39.4,3.32E-18
39.5,6.39E-18,39.5,6.39E-18
39.6,5.28E-17,39.6,5.28E-17
39.7,8.16E-17,39.7,8.16E-17
39.8,2.05E-17,39.8,2.05E-17
39.9,6.79E-18,39.9,6.79E-18
40,4.75E-18,40,4.75E-18
40.1,2.15E-17,40.1,2.15E-17
40.2,5.15E-17,40.2,5.15E-17
40.3,5.62E-17,40.3,5.62E-17
40.4,1.41E-17,40.4,1.41E-17
40.5,1.11E-16,40.5,1.11E-16
40.6,2.67E-16,40.6,2.67E-16
40.7,2.33E-16,40.7,2.33E-16
40.8,2.95E-16,40.8,2.95E-16
40.9,9.81E-17,40.9,9.81E-17
41,8.25E-17,41,8.25E-17
41.1,1.47E-16,41.1,1.47E-16
41.2,1.08E-16,41.2,1.08E-16
41.3,3.07E-17,41.3,3.06E-17
41.4,2.70E-16,41.4,2.70E-16
41.5,2.56E-16,41.5,2.56E-16
41.6,9.38E-17,41.6,9.38E-17
41.7,6.10E-16,41.7,6.10E-16
41.8,7.29E-16,41.8,7.29E-16
41.9,1.19E-15,41.9,1.19E-15
42,4.73E-16,42,4.74E-16
42.1,5.67E-16,42.1,5.67E-16
42.2,6.07E-16,42.2,6.07E-16
42.3,6.34E-16,42.3,6.35E-16
42.4,2.62E-15,42.4,2.62E-15
42.5,8.45E-15,42.5,8.45E-15
42.6,2.57E-15,42.6,2.57E-15
42.7,8.32E-16,42.7,8.32E-16
42.8,1.71E-15,42.8,1.71E-15
42.9,3.17E-15,42.9,3.17E-15
43,1.21E-15,43,1.21E-15
43.1,9.45E-15,43.1,9.45E-15
43.2,1.49E-14,43.2,1.49E-14
43.3,3.36E-15,43.3,3.36E-15
43.4,2.46E-16,43.4,2.46E-16
43.5,5.86E-16,43.5,5.87E-16
43.6,7.98E-16,43.6,7.98E-16
43.7,4.40E-15,43.7,4.40E-15
43.8,1.22E-14,43.8,1.22E-14
43.9,4.01E-15,43.9,4.01E-15
44,2.00E-14,44,2.00E-14
44.1,2.14E-14,44.1,2.14E-14
44.2,7.34E-15,44.2,7.34E-15
44.3,6.10E-15,44.3,6.10E-15
44.4,6.15E-15,44.4,6.15E-15
44.5,2.63E-15,44.5,2.63E-15
44.6,3.10E-14,44.6,3.10E-14
44.7,8.13E-14,44.7,8.12E-14
44.8,3.53E-14,44.8,3.53E-14
44.9,5.11E-14,44.9,5.11E-14
45,1.11E-13,45,1.11E-13
45.1,7.81E-14,45.1,7.81E-14
45.2,5.93E-14,45.2,5.93E-14
45.3,1.37E-13,45.3,1.37E-13
45.4,1.16E-13,45.4,1.16E-13
45.5,3.44E-14,45.5,3.44E-14
45.6,1.03E-13,45.6,1.03E-13
45.7,5.79E-14,45.7,5.79E-14
45.8,4.60E-15,45.8,4.60E-15
45.9,2.31E-14,45.9,2.31E-14
46,8.75E-14,46,8.75E-14
46.1,6.39E-14,46.1,6.39E-14
46.2,5.47E-14,46.2,5.47E-14
46.3,1.94E-14,46.3,1.94E-14
46.4,6.18E-14,46.4,6.18E-14
46.5,6.23E-14,46.5,6.23E-14
46.6,9.22E-14,46.6,9.22E-14
46.7,1.05E-13,46.7,1.05E-13
46.8,1.28E-14,46.8,1.28E-14
46.9,4.60E-15,46.9,4.60E-15
47,4.43E-14,47,4.43E-14
47.1,9.55E-14,47.1,9.56E-14
47.2,6.12E-15,47.2,6.12E-15
47.3,9.32E-15,47.3,9.32E-15
47.4,5.11E-15,47.4,5.11E-15
47.5,4.94E-16,47.5,4.94E-16
47.6,2.23E-14,47.6,2.23E-14
47.7,3.58E-14,47.7,3.58E-14
47.8,1.82E-14,47.8,1.82E-14
47.9,1.36E-14,47.9,1.36E-14
48,1.76E-14,48,1.76E-14
48.1,1.10E-14,48.1,1.10E-14
48.2,2.02E-15,48.2,2.02E-15
48.3,2.44E-15,48.3,2.44E-15
48.4,5.93E-15,48.4,5.93E-15
48.5,4.30E-15,48.5,4.30E-15
48.6,2.17E-15,48.6,2.17E-15
48.7,9.96E-16,48.7,9.96E-16
48.8,7.38E-17,48.8,7.38E-17
48.9,1.47E-16,48.9,1.47E-16
49,2.14E-16,49,2.14E-16
49.1,1.06E-16,49.1,1.06E-16
49.2,2.66E-17,49.2,2.66E-17
49.3,2.83E-17,49.3,2.83E-17
49.4,2.05E-18,49.4,2.05E-18
49.5,1.07E-18,49.5,1.07E-18
49.6,8.84E-19,49.6,8.84E-19
49.7,1.89E-19,49.7,1.89E-19
49.8,3.29E-19,49.8,3.29E-19
49.9,6.24E-19,49.9,6.24E-19
50,1.66E-19,50,1.66E-19
50.1,6.07E-19,50.1,6.08E-19
50.2,2.36E-19,50.2,2.36E-19
50.3,2.56E-19,50.3,2.56E-19
50.4,2.65E-19,50.4,2.65E-19
50.5,2.72E-19,50.5,2.72E-19
50.6,2.86E-19,50.6,2.86E-19
50.7,2.96E-19,50.7,2.96E-19
50.8,2.68E-19,50.8,2.69E-19
50.9,2.54E-19,50.9,2.54E-19
