Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
44.8,2.75E-14,44.8,2.75E-14
44.9,7.54E-15,44.9,7.53E-15
45,1.04E-14,45,1.04E-14
45.1,3.01E-14,45.1,3.01E-14
45.2,1.23E-14,45.2,1.23E-14
45.3,2.64E-14,45.3,2.64E-14
45.4,9.98E-15,45.4,9.98E-15
45.5,1.25E-14,45.5,1.25E-14
45.6,5.18E-14,45.6,5.18E-14
45.7,4.84E-14,45.7,4.83E-14
45.8,6.52E-14,45.8,6.52E-14
45.9,4.81E-14,45.9,4.81E-14
46,3.06E-14,46,3.06E-14
46.1,7.50E-14,46.1,7.50E-14
46.2,1.32E-13,46.2,1.32E-13
46.3,6.72E-14,46.3,6.72E-14
46.4,3.64E-14,46.4,3.64E-14
46.5,1.13E-13,46.5,1.13E-13
46.6,7.12E-15,46.6,7.12E-15
46.7,6.17E-14,46.7,6.17E-14
46.8,1.65E-13,46.8,1.65E-13
46.9,7.68E-14,46.9,7.68E-14
47,1.51E-13,47,1.51E-13
47.1,2.78E-13,47.1,2.78E-13
47.2,6.60E-14,47.2,6.60E-14
47.3,1.82E-14,47.3,1.82E-14
47.4,4.32E-14,47.4,4.32E-14
47.5,4.04E-15,47.5,4.04E-15
47.6,2.03E-14,47.6,2.03E-14
47.7,6.07E-14,47.7,6.07E-14
47.8,3.82E-14,47.8,3.82E-14
47.9,2.56E-14,47.9,2.56E-14
48,3.27E-14,48,3.27E-14
48.1,4.66E-15,48.1,4.66E-15
48.2,5.15E-15,48.2,5.15E-15
48.3,3.12E-15,48.3,3.12E-15
48.4,2.67E-16,48.4,2.67E-16
48.5,5.82E-16,48.5,5.82E-16
48.6,8.58E-16,48.6,8.58E-16
48.7,2.42E-16,48.7,2.42E-16
48.8,9.60E-17,48.8,9.60E-17
48.9,1.58E-16,48.9,1.58E-16
49,6.82E-17,49,6.82E-17
49.1,9.87E-17,49.1,9.87E-17
49.2,5.38E-17,49.2,5.38E-17
49.3,6.96E-18,49.3,6.96E-18
49.4,3.63E-18,49.4,3.63E-18
49.5,2.58E-18,49.5,2.58E-18
49.6,2.12E-19,49.6,2.11E-19
49.7,1.72E-19,49.7,1.72E-19
49.8,6.73E-20,49.8,6.72E-20
49.9,1.47E-19,49.9,1.46E-19
50,3.21E-19,50,3.21E-19
50.1,7.53E-20,50.1,7.52E-20
50.2,1.54E-19,50.2,1.54E-19
50.3,1.54E-19,50.3,1.54E-19
50.4,1.60E-19,50.4,1.60E-19
50.5,1.67E-19,50.5,1.67E-19
50.6,1.67E-19,50.6,1.67E-19
50.7,1.66E-19,50.7,1.66E-19
50.8,3.84E-19,50.8,3.83E-19
50.9,1.61E-20,50.9,1.62E-20
51,4.41E-19,51,4.41E-19
51.1,1.50E-18,51.1,1.50E-18
51.2,3.11E-18,51.2,3.11E-18
51.3,3.10E-18,51.3,3.10E-18
51.4,2.96E-17,51.4,2.96E-17
51.5,1.40E-16,51.5,1.40E-16
51.6,1.20E-16,51.6,1.20E-16
51.7,3.62E-15,51.7,3.62E-15
51.8,8.14E-15,51.8,8.14E-15
