Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
30.1,3.62E-21,30.1,3.62E-21
30.2,3.88E-21,30.2,3.88E-21
30.3,8.42E-21,30.3,8.42E-21
30.4,8.51E-21,30.4,8.50E-21
30.5,3.38E-21,30.5,3.38E-21
30.6,6.02E-21,30.6,6.02E-21
30.7,9.05E-21,30.7,9.06E-21
30.8,4.65E-21,30.8,4.64E-21
30.9,5.50E-21,30.9,5.50E-21
31,8.87E-21,31,8.87E-21
31.1,7.00E-21,31.1,6.99E-21
31.2,7.07E-22,31.2,7.06E-22
31.3,1.57E-20,31.3,1.57E-20
31.4,9.82E-21,31.4,9.82E-21
31.5,1.02E-21,31.5,1.02E-21
31.6,1.53E-20,31.6,1.53E-20
31.7,4.80E-21,31.7,4.80E-21
31.8,3.65E-21,31.8,3.65E-21
31.9,1.77E-20,31.9,1.77E-20
32,2.88E-20,32,2.88E-20
32.1,1.08E-21,32.1,1.09E-21
32.2,4.71E-21,32.2,4.70E-21
32.3,2.89E-20,32.3,2.89E-20
32.4,9.09E-23,32.4,9.06E-23
32.5,1.01E-20,32.5,1.01E-20
32.6,3.12E-20,32.6,3.12E-20
32.7,1.55E-20,32.7,1.55E-20
32.8,1.36E-20,32.8,1.36E-20
32.9,2.49E-20,32.9,2.49E-20
33,6.07E-20,33,6.07E-20
33.1,7.60E-22,33.1,7.58E-22
33.2,2.74E-20,33.2,2.74E-20
33.3,4.52E-20,33.3,4.52E-20
33.4,3.12E-20,33.4,3.12E-20
33.5,7.43E-20,33.5,7.44E-20
33.6,1.38E-19,33.6,1.38E-19
33.7,7.04E-20,33.7,7.03E-20
33.8,1.02E-19,33.8,1.02E-19
33.9,7.42E-20,33.9,7.43E-20
34,4.26E-21,34,4.27E-21
34.1,1.49E-19,34.1,1.49E-19
34.2,1.77E-20,34.2,1.78E-20
34.3,1.74E-19,34.3,1.74E-19
34.4,1.08E-19,34.4,1.08E-19
34.5,2.01E-19,34.5,2.01E-19
34.6,3.01E-19,34.6,3.01E-19
34.7,4.24E-20,34.7,4.24E-20
34.8,2.40E-20,34.8,2.40E-20
34.9,6.57E-20,34.9,6.57E-20
35,4.08E-20,35,4.08E-20
35.1,2.40E-19,35.1,2.40E-19
35.2,8.31E-21,35.2,8.32E-21
35.3,5.20E-19,35.3,5.20E-19
35.4,1.08E-18,35.4,1.08E-18
35.5,1.41E-19,35.5,1.41E-19
35.6,4.78E-20,35.6,4.78E-20
35.7,1.77E-19,35.7,1.77E-19
35.8,3.95E-19,35.8,3.95E-19
35.9,3.59E-19,35.9,3.59E-19
36,5.01E-19,36,5.00E-19
36.1,1.01E-18,36.1,1.01E-18
36.2,7.68E-19,36.2,7.68E-19
36.3,7.37E-20,36.3,7.35E-20
36.4,2.36E-19,36.4,2.36E-19
36.5,1.60E-18,36.5,1.60E-18
36.6,2.10E-18,36.6,2.10E-18
36.7,2.93E-18,36.7,2.93E-18
36.8,1.03E-18,36.8,1.03E-18
36.9,2.41E-18,36.9,2.41E-18
37,3.56E-18,37,3.56E-18
37.1,5.56E-19,37.1,5.56E-19
37.2,2.15E-18,37.2,2.15E-18
37.3,6.95E-18,37.3,6.95E-18
37.4,7.89E-18,37.4,7.89E-18
37.5,5.79E-18,37.5,5.79E-18
37.6,3.83E-18,37.6,3.83E-18
37.7,5.54E-18,37.7,5.54E-18
37.8,7.61E-18,37.8,7.61E-18
37.9,5.53E-18,37.9,5.53E-18
38,5.88E-18,38,5.88E-18
38.1,1.63E-17,38.1,1.63E-17
38.2,1.68E-17,38.2,1.68E-17
38.3,7.17E-18,38.3,7.17E-18
38.4,4.75E-18,38.4,4.75E-18
38.5,1.55E-17,38.5,1.55E-17
38.6,2.09E-17,38.6,2.09E-17
38.7,1.49E-17,38.7,1.49E-17
38.8,2.71E-17,38.8,2.71E-17
38.9,7.39E-18,38.9,7.40E-18
39,1.20E-17,39,1.20E-17
39.1,3.69E-17,39.1,3.69E-17
39.2,2.52E-17,39.2,2.52E-17
39.3,4.49E-19,39.3,4.47E-19
39.4,4.51E-19,39.4,4.50E-19
39.5,8.15E-18,39.5,8.15E-18
39.6,2.00E-17,39.6,2.00E-17
39.7,4.77E-17,39.7,4.77E-17
39.8,8.64E-17,39.8,8.64E-17
39.9,1.38E-16,39.9,1.38E-16
40,1.22E-16,40,1.22E-16
40.1,1.59E-17,40.1,1.59E-17
40.2,3.90E-17,40.2,3.90E-17
40.3,2.12E-17,40.3,2.11E-17
40.4,2.61E-17,40.4,2.61E-17
40.5,7.80E-17,40.5,7.80E-17
40.6,1.19E-16,40.6,1.19E-16
40.7,1.24E-16,40.7,1.24E-16
40.8,1.03E-16,40.8,1.03E-16
40.9,6.49E-17,40.9,6.49E-17
41,2.84E-16,41,2.84E-16
41.1,1.95E-16,41.1,1.95E-16
41.2,4.66E-17,41.2,4.66E-17
41.3,2.36E-17,41.3,2.36E-17
41.4,1.17E-16,41.4,1.17E-16
41.5,2.60E-16,41.5,2.60E-16
41.6,2.25E-16,41.6,2.25E-16
41.7,6.23E-16,41.7,6.23E-16
41.8,7.46E-16,41.8,7.46E-16
41.9,4.79E-16,41.9,4.79E-16
42,7.81E-16,42,7.81E-16
42.1,5.01E-16,42.1,5.01E-16
42.2,6.18E-17,42.2,6.17E-17
42.3,1.73E-16,42.3,1.73E-16
42.4,5.69E-16,42.4,5.69E-16
42.5,3.69E-17,42.5,3.69E-17
42.6,2.19E-16,42.6,2.19E-16
42.7,4.76E-17,42.7,4.76E-17
42.8,1.24E-15,42.8,1.24E-15
42.9,1.19E-15,42.9,1.19E-15
43,5.33E-16,43,5.33E-16
43.1,2.36E-16,43.1,2.36E-16
43.2,2.27E-15,43.2,2.27E-15
43.3,1.76E-15,43.3,1.76E-15
43.4,9.83E-16,43.4,9.83E-16
43.5,2.32E-15,43.5,2.32E-15
43.6,3.87E-15,43.6,3.88E-15
43.7,4.28E-15,43.7,4.29E-15
43.8,1.47E-16,43.8,1.47E-16
43.9,7.75E-16,43.9,7.75E-16
44,3.03E-15,44,3.03E-15
44.1,4.17E-15,44.1,4.17E-15
44.2,5.31E-15,44.2,5.31E-15
44.3,5.61E-15,44.3,5.61E-15
44.4,1.22E-15,44.4,1.22E-15
44.5,4.97E-15,44.5,4.96E-15
44.6,2.26E-17,44.6,2.26E-17
44.7,7.51E-15,44.7,7.51E-15
